 # i m r dens pres
          64   1.2787559833678619E+030   44203151.647202633        3301056.6463918285        2.3051808182768696E+023
          65   1.4560175051182618E+030   46180526.936008215        3298710.9538650755        2.3024514302214315E+023
          66   1.6544533747446958E+030   48213251.777813099        3296194.3687817706        2.2995246357698359E+023
          67   1.8762255573075202E+030   50302264.116973490        3293497.1797176749        2.2963894535555737E+023
          68   2.1236868121636186E+030   52448547.127723724        3290609.2193199629        2.2930344197621076E+023
          69   2.3993962693052514E+030   54653135.069615126        3287519.8364410410        2.2894475617268971E+023
          70   2.7061362373443373E+030   56917117.038554020        3284217.8689225353        2.2856163730037339E+023
          71   3.0469319258946958E+030   59241645.357910573        3280691.6072284803        2.2815277785960740E+023
          72   3.4250712963501742E+030   61627942.448192187        3276928.7573008668        2.2771681001850940E+023
          73   3.8441293197252511E+030   64077309.350697160        3272916.3970502410        2.2725230150051288E+023
          74   4.3079922197594056E+030   66591134.528008722        3268640.9289174164        2.2675775113160669E+023
          75   4.8208869858172431E+030   69170902.802337646        3264088.0274870866        2.2623158394743414E+023
          76   5.3874138770534737E+030   71818210.904797688        3259242.5706300912        2.2567214454714322E+023
          77   6.0125828306906082E+030   74534781.801580533        3254088.5656688223        2.2507769005052253E+023
          78   6.7018543145967845E+030   77322479.524882033        3248609.0673941234        2.2444638231866046E+023
          79   7.4611885074985454E+030   80183330.672101811        3242786.0744035747        2.2377627791487593E+023
          80   8.2970994956808923E+030   83119548.998621702        3236600.4082926298        2.2306531637488671E+023
          81   9.2167191960517207E+030   86133561.035076499        3230031.5776040712        2.2231130706100304E+023
          82   1.0227873769260664E+031   89228041.194055319        3223057.6062467545        2.2151191233643278E+023
          83   1.1339172422812731E+031   92405953.080423594        3215654.8286795914        2.2066462741634025E+023
          84   1.2560118012758408E+031   95670602.625244126        3207797.6333319279        2.1976675489174237E+023
          85   1.3901234415294577E+031   99025699.551144511        3199458.1563082458        2.1881537430895375E+023
          86   1.5374232414426307E+031   102475436.84167895        3190605.8925955649        2.1780730326246309E+023
          87   1.6992211708873764E+031   106024596.42140171        3181207.1920125023        2.1673904653720497E+023
          88   1.8769921154707440E+031   109678681.35193139        3171224.6200304898        2.1560673142651106E+023
          89   2.0724096592565860E+031   113444093.36470349        3160616.1107341330        2.1440602148281062E+023
          90   2.2873913677916513E+031   117328374.73495103        3149333.8230210887        2.1313199939928335E+023
          91   2.5241600630231245E+031   121340540.22719827        3137322.5750985136        2.1177900602551667E+023
          92   2.7853319790637705E+031   125491559.58944544        3124517.5986138331        2.1034040809043915E+023
          93   3.0740439638472529E+031   129795067.95070890        3110841.2501463220        2.0880825665942961E+023
          94   3.3941518676811847E+031   134268469.17309329        3096197.9489394883        2.0717275897930985E+023
          95   3.7505518749366640E+031   138934746.32561502        3080465.9509205720        2.0542141651524145E+023
          96   4.1497496119532672E+031   143825646.43594408        3063483.0127338506        2.0353751664749646E+023
          97   4.6009706434905777E+031   148987855.32878292        3045018.8801192278        2.0149722674891023E+023
          98   5.1186917849009429E+031   154496766.40454477        3024714.5974463872        1.9926315948358558E+023
          99   5.7300128921667463E+031   160495047.57221913        3001914.4980149977        1.9676649307837936E+023
         100   6.4284979388675725E+031   166988510.55883345        2976450.4307695767        1.9399294591389017E+023
         101   7.1876488010224406E+031   173729766.45710832        2949181.4773270357        1.9104010946761977E+023
         102   8.0105593584417480E+031   180561174.34487543        2920697.0597535581        1.8797503819050827E+023
         103   8.8455333968226090E+031   187274837.90466547        2891907.4144984391        1.8489698689266329E+023
         104   9.6812634836092237E+031   193646432.21684897        2863867.8774592774        1.8191865542873753E+023
         105   1.0531656252625197E+032   199732759.48464179        2836448.9650363098        1.7902507388432485E+023
         106   1.1403469166299636E+032   205642649.04886740        2809252.9201840675        1.7617341600858626E+023
         107   1.2300568094864094E+032   211432373.86535245        2782082.5345153408        1.7334279144768828E+023
         108   1.3225472738318152E+032   217135595.08837423        2754825.8650286775        1.7052165006050772E+023
         109   1.4179970731863935E+032   222774579.66089743        2727413.2442331323        1.6770308421827280E+023
         110   1.5165408624610283E+032   228365060.51617411        2699798.9387972001        1.6488281944807052E+023
         111   1.6182841713631103E+032   233918685.34779578        2671952.0464589242        1.6205821432807692E+023
         112   1.7233123269998681E+032   239444386.91064489        2643851.4697764730        1.5922770668202667E+023
         113   1.8316956190200403E+032   244949212.69933659        2615482.9059486776        1.5639048093709442E+023
         114   1.9434925419760963E+032   250438846.29187202        2586836.9886981267        1.5354626155278777E+023
         115   2.0587521881086840E+032   255917961.10158637        2557908.0318720872        1.5069517295408975E+023
         116   2.1775157618535436E+032   261390468.34572035        2528693.1507533882        1.4783764124706425E+023
         117   2.2998171517324313E+032   266859679.79316142        2499191.7154386863        1.4497433152252439E+023
         118   2.4256841947216523E+032   272328436.35018146        2469404.9039356858        1.4210609691926672E+023
         119   2.5551389207317050E+032   277799208.78368163        2439335.3451505164        1.3923393791758917E+023
         120   2.6881979123661524E+032   283274163.20442641        2408986.9083772870        1.3635897693046622E+023
         121   2.8248726128700793E+032   288755217.61855507        2378364.5096805114        1.3348243526096764E+023
         122   2.9651694751793680E+032   294244085.79627407        2347473.9629587354        1.3060561495451423E+023
         123   3.1090901776209562E+032   299742312.85458016        2316321.8573730225        1.2772988366276629E+023
         124   3.2566316439004236E+032   305251303.39456701        2284915.4612222929        1.2485666238383112E+023
         125   3.4077859239204511E+032   310772339.57588601        2253262.6709502535        1.2198741765084831E+023
         126   3.5625405447509704E+032   316306602.49698132        2221371.9316281220        1.1912365136262422E+023
         127   3.7208785628147150E+032   321855193.91343522        2189252.1470509591        1.1626688998477114E+023
         128   3.8827780901560931E+032   327419141.05506349        2156912.6807935676        1.1341868211011993E+023
         129   4.0482128287342134E+032   332999408.62174749        2124363.3108117022        1.1058059199210339E+023
         130   4.2171516337002264E+032   338596910.23362023        2091614.1830190879        1.0775419308832645E+023
         131   4.3895588247062181E+032   344212514.61343944        2058675.7915836633        1.0494106415209735E+023
         132   4.5653939599211826E+032   349847054.57087910        2025558.9400664831        1.0214278372405637E+023
         133   4.7446119027119247E+032   355501330.99528694        1992274.7291747299        9.9360927050554696E+022
         134   4.9271628107968440E+032   361176119.74735820        1958834.5254771598        9.6597061459537300E+022
         135   5.1129920385489418E+032   366872175.29092026        1925249.9475150686        9.3852743299170543E+022
         136   5.3020402504510320E+032   372590235.75180984        1891532.8420524900        9.1129514155368818E+022
         137   5.4942432471057652E+032   378331026.37220383        1857695.2685777978        8.8428897821118899E+022
         138   5.6895321046441860E+032   384095262.92419195        1823749.4830528100        8.5752397308887157E+022
         139   5.8878329145345913E+032   389883653.58745849        1789707.9298616820        8.3101492551939506E+022
         140   6.0890669442344420E+032   395696900.83965170        1755583.2329816124        8.0477638121407015E+022
         141   6.2931508212881325E+032   401535709.53754401        1721388.1503037419        7.7882258195141072E+022
         142   6.4999959777517006E+032   407400784.32526135        1687135.5901956134        7.5316746397547378E+022
         143   6.7095090598606567E+032   413292830.17915595        1652838.6092636094        7.2782464234393776E+022
         144   6.9215920416134478E+032   419212562.28862262        1618510.3554873108        7.0280735537244406E+022
         145   7.1361416824161621E+032   425160702.21185493        1584164.0913047497        6.7812846951507440E+022
         146   7.3530502066432553E+032   431137981.87420499        1549813.1712178783        6.5380045172682953E+022
         147   7.5722046630412258E+032   437145146.13960212        1515471.0274808267        6.2983534786641626E+022
         148   7.7934874082722601E+032   443182952.47533816        1481151.1730132475        6.0624477488738436E+022
         149   8.0167756982256850E+032   449252173.83241940        1446867.1855776538        5.8303989958114862E+022
         150   8.2419422017835061E+032   455353601.77318287        1412632.6914678046        5.6023141890366235E+022
         151   8.4688544891169242E+032   461488048.17854536        1378461.3572762106        5.3782954598500147E+022
         152   8.6973754527686203E+032   467656345.62412012        1344366.8899200838        5.1584400294799087E+022
         153   8.9273631586134432E+032   473859352.68122220        1310363.0094995785        4.9428399624864278E+022
         154   9.1586708186585201E+032   480097953.11724579        1276463.4568800032        4.7315821574054063E+022
         155   9.3911768233682543E+032   486373463.93382818        1242679.8215332136        4.5247352273518364E+022
         156   9.6247259879937042E+032   492687250.50830972        1209023.6653050971        4.3223629385240267E+022
         157   9.8591577307326372E+032   499040316.28477108        1175508.7237501973        4.1245374151588567E+022
         158   1.0094306407277245E+033   505433690.43579203        1142148.7851559645        3.9313256256533596E+022
         159   1.0330001783783292E+033   511868440.85146642        1108957.6279373392        3.7427889643286784E+022
         160   1.0566068909566000E+033   518345681.03793365        1075948.9933226332        3.5589830693655065E+022
         161   1.0802327870351855E+033   524866567.32493258        1043136.6095617251        3.3799579422592139E+022
         162   1.1038594163329092E+033   531432303.08003473        1010534.1811569210        3.2057578719985137E+022
         163   1.1274678585590051E+033   538044144.99047494        978155.36951679550        3.0364213209025596E+022
         164   1.1510387003568263E+033   544703401.11880112        946013.81610800221        2.8719810432962988E+022
         165   1.1745520749490706E+033   551411436.22570288        914123.13121589040        2.7124640244591030E+022
         166   1.1979876525399735E+033   558169679.30080128        882496.87453656015        2.5578913867333626E+022
         167   1.2213245816714526E+033   564979617.20279813        851148.60289413447        2.4082786289041938E+022
         168   1.2445415809626021E+033   571842803.03648353        820091.85036003334        2.2636355328238783E+022
         169   1.2676168814106877E+033   578760864.97951865        789340.10893065110        2.1239660781141301E+022
         170   1.2905282199612644E+033   585735500.96376848        758906.87606465002        1.9892686736189024E+022
         171   1.3132528343339945E+033   592768480.84086168        728805.66793697141        1.8595362116994471E+022
         172   1.3357674716027466E+033   599861650.86375642        699050.02443505812        1.7347560832033924E+022
         173   1.3580483612636891E+033   607016934.68415248        669653.53045951074        1.6149102562552995E+022
         174   1.3800712035273176E+033   614236330.67011070        640629.85285378818        1.4999754068527543E+022
         175   1.4018111608200396E+033   621521911.24092841        611992.76807561039        1.3899229919642074E+022
         176   1.4232428291307713E+033   628875818.15045249        583756.20468970027        1.2847193606707332E+022
         177   1.4443402037709412E+033   636300251.23857868        555934.30744945630        1.1843259168080873E+022
         178   1.4650766656853192E+033   643797456.44523764        528541.49777987215        1.0886992295496342E+022
         179   1.4854249190240925E+033   651369704.05116463        501592.56088053109        9.9779119159886102E+021
         180   1.5053569690202461E+033   659019258.57210374        475102.74912890152        9.1154917651445983E+021
         181   1.5248440615499015E+033   666748339.07242918        449087.89850111690        8.2991616563467675E+021
         182   1.5438566628259708E+033   674559066.79890800        423564.56246762286        7.5283085378413249E+021
         183   1.5623643732624420E+033   682453388.82425427        398550.18779063935        6.8022778254610231E+021
         184   1.5803358735336952E+033   690432968.13388264        374063.34593205049        6.1203751311161237E+021
         185   1.5977388751047174E+033   698499043.65959835        350123.98465125042        5.4818669751827704E+021
         186   1.6145401003655809E+033   706652247.32543898        326753.71505137061        4.8859807444353103E+021
         187   1.6307053020867147E+033   714892368.99392581        303976.12790976127        4.3319034914421468E+021
         188   1.6461992744825205E+033   723218036.04366541        281817.18834810250        3.8187804752797326E+021
         189   1.6608052401786588E+033   731573128.70221245        260436.25397899403        3.3484315171796660E+021
         190   1.6744890744063772E+033   739890057.39464295        240001.67917717155        2.9222929695624470E+021
         191   1.6872760310866761E+033   748159623.54294372        220518.00376020526        2.5378843523170608E+021
         192   1.6991925642526661E+033   756389108.72622466        201948.87794334305        2.1919863207369525E+021
         193   1.7102653983488133E+033   764587088.36881185        184258.14352051966        1.8815835885423858E+021
         194   1.7205217089717243E+033   772763650.07022882        167410.05980402237        1.6038619148551006E+021
         195   1.7299892912779255E+033   780931134.92933869        151368.63258565014        1.3561902432093932E+021
         196   1.7386970121836663E+033   789105350.99715674        136096.52108484152        1.1361017444505004E+021
         197   1.7466753682731258E+033   797307605.02873671        121553.24602864977        9.4127292493219378E+020
         198   1.7539577469446510E+033   805568374.80820012        107691.95854175161        7.6949728339278797E+020
         199   1.7605360493636854E+033   813902973.52554154        94499.977178932168        6.1913269117851415E+020
         200   1.7662563189721202E+033   822189964.19431973        82163.813332763180        4.9052903946902418E+020
         201   1.7711614412396854E+033   830291680.87653875        70857.697810911093        3.8340580289349406E+020
         202   1.7753082578847437E+033   838173315.48012114        60573.475419433569        2.9534073589351062E+020
         203   1.7787618306091568E+033   845805201.05856323        51287.836712580785        2.2391200870576790E+020
         204   1.7815922718612686E+033   853161264.03926182        42967.112055038728        1.6679581592695046E+020
         205   1.7838718333313457E+033   860218652.91717088        35569.805914021679        1.2181887608581284E+020
         206   1.7856724514876808E+033   866957073.76732564        29049.032406870061        8.6993007635854098E+019
         207   1.7870638307622066E+033   873357989.36189413        23354.578858636953        6.0533171508297122E+019
         208   1.7880833092560741E+033   879313382.30469382        18501.311848783014        4.1087209939880608E+019
         209   1.7888177787737208E+033   884741382.84488463        14467.038227208388        2.7295256316223750E+019
         210   1.7893387344539508E+033   889687101.45032215        11127.815249096857        1.7649387848750621E+019
         211   1.7896997054559403E+033   894197111.38536596        8376.1729770432212        1.1014301456007623E+019
         212   1.7899417640206764E+033   898301855.68961108        6129.5391367143275        6.5632978760984740E+018
         213   1.7900830914617652E+033   901831732.35809755        4402.3279069236478        3.7802369269498931E+018
         214   1.7901730137138626E+033   904818561.24426782        3110.2893425594766        2.1265885747978388E+018
         215   1.7902267959375752E+033   907473060.52640355        2100.7054799555508        1.1116518298604964E+018
         216   1.7902565285602183E+033   909792687.33513737        1337.5882009948971        5.2823079730444736E+017
         217   1.7902712727378848E+033   911776283.26831496        785.37623865001069        2.2044438341507018E+017
         218   1.7902775069625415E+033   913420303.86867833        409.93877838901415        76420762540823376.     
         219   1.7902794896416175E+033   914688384.75216293        181.61962784288093        20369355387169468.     
         220   1.7902798880943825E+033   915492996.63001418        70.794726493405491        4205275770560231.5     
         221   1.7902799850795466E+033   915947408.75402999        26.294610360386251        853698104627377.75     
         222   1.7902799996562367E+033   916250782.65237081        6.3937974514862628        100346130919699.11     
         223   1.7902799996562367E+033   912954916.53131914        6.3937974514862628        100346130919699.11     
         224   1.7902799996562367E+033   909659050.41026747        6.3937974514862628        100346130919699.11     
         225   1.7902799996562367E+033   906363184.28921568        6.3937974514862628        100346130919699.11     
         226   1.7902799996562367E+033   903067318.16816401        6.3937974514862628        100346130919699.11     
         227   1.7902799996562367E+033   899771452.04711235        6.3937974514862628        100346130919699.11     
         228   1.7902799996562367E+033   896475585.92606068        6.3937974514862628        100346130919699.11     
         229   1.7902799996562367E+033   893179719.80500901        6.3937974514862628        100346130919699.11     
         230   1.7902799996562367E+033   889883853.68395722        6.3937974514862628        100346130919699.11     
         231   1.7902799996562367E+033   886587987.56290555        6.3937974514862628        100346130919699.11     
         232   1.7902799996562367E+033   883292121.44185388        6.3937974514862628        100346130919699.11     
         233   1.7902799996562367E+033   879996255.32080221        6.3937974514862628        100346130919699.11     
         234   1.7902799996562367E+033   876700389.19975054        6.3937974514862628        100346130919699.11     
         235   1.7902799996562367E+033   873404523.07869875        6.3937974514862628        100346130919699.11     
         236   1.7902799996562367E+033   870108656.95764709        6.3937974514862628        100346130919699.11     
         237   1.7902799996562367E+033   866812790.83659542        6.3937974514862628        100346130919699.11     
         238   1.7902799996562367E+033   863516924.71554375        6.3937974514862628        100346130919699.11     
         239   1.7902799996562367E+033   860221058.59449196        6.3937974514862628        100346130919699.11     
         240   1.7902799996562367E+033   856925192.47344029        6.3937974514862628        100346130919699.11     
         241   1.7902799996562367E+033   853629326.35238862        6.3937974514862628        100346130919699.11     
         242   1.7902799996562367E+033   850333460.23133695        6.3937974514862628        100346130919699.11     
         243   1.7902799996562367E+033   847037594.11028528        6.3937974514862628        100346130919699.11     
         244   1.7902799996562367E+033   843741727.98923349        6.3937974514862628        100346130919699.11     
         245   1.7902799996562367E+033   840445861.86818182        6.3937974514862628        100346130919699.11     
         246   1.7902799996562367E+033   837149995.74713016        6.3937974514862628        100346130919699.11     
         247   1.7902799996562367E+033   833854129.62607849        6.3937974514862628        100346130919699.11     
         248   1.7902799996562367E+033   830558263.50502682        6.3937974514862628        100346130919699.11     
         249   1.7902799996562367E+033   827262397.38397503        6.3937974514862628        100346130919699.11     
         250   1.7902799996562367E+033   823966531.26292336        6.3937974514862628        100346130919699.11     
         251   1.7902799996562367E+033   820670665.14187169        6.3937974514862628        100346130919699.11     
         252   1.7902799996562367E+033   817374799.02082002        6.3937974514862628        100346130919699.11     
         253   1.7902799996562367E+033   814078932.89976835        6.3937974514862628        100346130919699.11     
         254   1.7902799996562367E+033   810783066.77871656        6.3937974514862628        100346130919699.11     
         255   1.7902799996562367E+033   807487200.65766490        6.3937974514862628        100346130919699.11     
         256   1.7902799996562367E+033   804191334.53661323        6.3937974514862628        100346130919699.11     
         257   1.7902799996562367E+033   800895468.41556156        6.3937974514862628        100346130919699.11     
         258   1.7902799996562367E+033   797599602.29450989        6.3937974514862628        100346130919699.11     
         259   1.7902799996562367E+033   794303736.17345810        6.3937974514862628        100346130919699.11     
         260   1.7902799996562367E+033   791007870.05240643        6.3937974514862628        100346130919699.11     
         261   1.7902799996562367E+033   787712003.93135476        6.3937974514862628        100346130919699.11     
         262   1.7902799996562367E+033   784416137.81030309        6.3937974514862628        100346130919699.11     
         263   1.7902799996562367E+033   781120271.68925142        6.3937974514862628        100346130919699.11     
         264   1.7902799996562367E+033   777824405.56819963        6.3937974514862628        100346130919699.11     
         265   1.7902799996562367E+033   774528539.44714797        6.3937974514862628        100346130919699.11     
         266   1.7902799996562367E+033   771232673.32609630        6.3937974514862628        100346130919699.11     
         267   1.7902799996562367E+033   767936807.20504463        6.3937974514862628        100346130919699.11     
         268   1.7902799996562367E+033   764640941.08399296        6.3937974514862628        100346130919699.11     
         269   1.7902799996562367E+033   761345074.96294117        6.3937974514862628        100346130919699.11     
         270   1.7902799996562367E+033   758049208.84188950        6.3937974514862628        100346130919699.11     
         271   1.7902799996562367E+033   754753342.72083783        6.3937974514862628        100346130919699.11     
         272   1.7902799996562367E+033   751457476.59978616        6.3937974514862628        100346130919699.11     
         273   1.7902799996562367E+033   748161610.47873449        6.3937974514862628        100346130919699.11     
         274   1.7902799996562367E+033   744865744.35768270        6.3937974514862628        100346130919699.11     
         275   1.7902799996562367E+033   741569878.23663104        6.3937974514862628        100346130919699.11     
         276   1.7902799996562367E+033   738274012.11557937        6.3937974514862628        100346130919699.11     
         277   1.7902799996562367E+033   734978145.99452770        6.3937974514862628        100346130919699.11     
         278   1.7902799996562367E+033   731682279.87347603        6.3937974514862628        100346130919699.11     
         279   1.7902799996562367E+033   728386413.75242424        6.3937974514862628        100346130919699.11     
         280   1.7902799996562367E+033   725090547.63137257        6.3937974514862628        100346130919699.11     
         281   1.7902799996562367E+033   721794681.51032090        6.3937974514862628        100346130919699.11     
         282   1.7902799996562367E+033   718498815.38926923        6.3937974514862628        100346130919699.11     
         283   1.7902799996562367E+033   715202949.26821756        6.3937974514862628        100346130919699.11     
         284   1.7902799996562367E+033   711907083.14716578        6.3937974514862628        100346130919699.11     
         285   1.7902799996562367E+033   708611217.02611411        6.3937974514862628        100346130919699.11     
         286   1.7902799996562367E+033   705315350.90506244        6.3937974514862628        100346130919699.11     
         287   1.7902799996562367E+033   702019484.78401065        6.3937974514862628        100346130919699.11     
         288   1.7902799996562367E+033   698723618.66295910        6.3937974514862628        100346130919699.11     
         289   1.7902799996562367E+033   695427752.54190731        6.3937974514862628        100346130919699.11     
         290   1.7902799996562367E+033   692131886.42085564        6.3937974514862628        100346130919699.11     
         291   1.7902799996562367E+033   688836020.29980397        6.3937974514862628        100346130919699.11     
         292   1.7902799996562367E+033   685540154.17875230        6.3937974514862628        100346130919699.11     
         293   1.7902799996562367E+033   682244288.05770063        6.3937974514862628        100346130919699.11     
         294   1.7902799996562367E+033   678948421.93664885        6.3937974514862628        100346130919699.11     
         295   1.7902799996562367E+033   675652555.81559718        6.3937974514862628        100346130919699.11     
         296   1.7902799996562367E+033   672356689.69454551        6.3937974514862628        100346130919699.11     
         297   1.7902799996562367E+033   669060823.57349384        6.3937974514862628        100346130919699.11     
         298   1.7902799996562367E+033   665764957.45244205        6.3937974514862628        100346130919699.11     
         299   1.7902799996562367E+033   662469091.33139038        6.3937974514862628        100346130919699.11     
         300   1.7902799996562367E+033   659173225.21033871        6.3937974514862628        100346130919699.11     
         301   1.7902799996562367E+033   655877359.08928704        6.3937974514862628        100346130919699.11     
         302   1.7902799996562367E+033   652581492.96823525        6.3937974514862628        100346130919699.11     
         303   1.7902799996562367E+033   649285626.84718359        6.3937974514862628        100346130919699.11     
         304   1.7902799996562367E+033   645989760.72613192        6.3937974514862628        100346130919699.11     
         305   1.7902799996562367E+033   642693894.60508025        6.3937974514862628        100346130919699.11     
         306   1.7902799996562367E+033   639398028.48402858        6.3937974514862628        100346130919699.11     
         307   1.7902799996562367E+033   636102162.36297679        6.3937974514862628        100346130919699.11     
         308   1.7902799996562367E+033   632806296.24192512        6.3937974514862628        100346130919699.11     
         309   1.7902799996562367E+033   629510430.12087345        6.3937974514862628        100346130919699.11     
         310   1.7902799996562367E+033   626214563.99982178        6.3937974514862628        100346130919699.11     
         311   1.7902799996562367E+033   622918697.87877011        6.3937974514862628        100346130919699.11     
         312   1.7902799996562367E+033   619622831.75771832        6.3937974514862628        100346130919699.11     
         313   1.7902799996562367E+033   616326965.63666677        6.3937974514862628        100346130919699.11     
         314   1.7902799996562367E+033   613031099.51561499        6.3937974514862628        100346130919699.11     
         315   1.7902799996562367E+033   609735233.39456332        6.3937974514862628        100346130919699.11     
         316   1.7902799996562367E+033   606439367.27351165        6.3937974514862628        100346130919699.11     
         317   1.7902799996562367E+033   603143501.15245986        6.3937974514862628        100346130919699.11     
         318   1.7902799996562367E+033   599847635.03140831        6.3937974514862628        100346130919699.11     
         319   1.7902799996562367E+033   596551768.91035652        6.3937974514862628        100346130919699.11     
         320   1.7902799996562367E+033   593255902.78930485        6.3937974514862628        100346130919699.11     
         321   1.7902799996562367E+033   589960036.66825318        6.3937974514862628        100346130919699.11     
         322   1.7902799996562367E+033   586664170.54720140        6.3937974514862628        100346130919699.11     
         323   1.7902799996562367E+033   583368304.42614985        6.3937974514862628        100346130919699.11     
         324   1.7902799996562367E+033   580072438.30509806        6.3937974514862628        100346130919699.11     
         325   1.7902799996562367E+033   576776572.18404627        6.3937974514862628        100346130919699.11     
         326   1.7902799996562367E+033   573480706.06299472        6.3937974514862628        100346130919699.11     
