794 32
71443283.0725143 81.29956181530927 11928035.11961081 1.3246833478178638e+17 0.7149194420891247 0.00018124356309149247 0.2706901357223279 4.2436936627800964e-16 0.0 0.0024165561388861355 9.676696797494926e-05 0.0007396566321980107 9.279510214452552e-07 0.006073643910944156 2.408712191263095e-06 1.3642368729433462e-05 5.361453132387718e-07 0.001232094751061022 3.1014755568069858e-06 9.965395517777862e-05 3.1049468757383096e-05 0.000586194629831561 7.73290041437682e-05 8.846893178751555e-05 5.9099599121604376e-05 0.0006489193950901726 3.41275329133783e-05 2.327129560472491e-05 6.187451338875466e-06 0.00031130486771217575 2.5340120980963875e-06 0.0016617034276947568
90013087.937049 81.29852285633561 11927922.737781279 1.3246527257128069e+17 0.7149194420891247 0.00018124356309152627 0.2706901357223279 4.2438795324433523e-16 0.0 0.0024165561388861433 9.676696797494183e-05 0.0007396566321980098 9.279510214454072e-07 0.006073643910944156 2.408712191263095e-06 1.3642368729433472e-05 5.361453132387718e-07 0.001232094751061022 3.1014755568069858e-06 9.965395517777862e-05 3.1049468757383096e-05 0.000586194629831561 7.73290041437682e-05 8.846893178751555e-05 5.9099599121604376e-05 0.0006489193950901726 3.41275329133783e-05 2.3271295604724914e-05 6.187451338875466e-06 0.00031130486771217575 2.5340120980963875e-06 0.0016617034276947568
113409822.75665614 81.29715630669423 11927788.940920426 1.3246147734923638e+17 0.7149194420891246 0.00018124356309156978 0.27069013572232786 4.2441184002285896e-16 0.0 0.0024165561388861533 9.67669679749323e-05 0.0007396566321980082 9.279510214456026e-07 0.006073643910944156 2.4087121912630946e-06 1.3642368729433482e-05 5.361453132387718e-07 0.001232094751061022 3.1014755568069858e-06 9.965395517777862e-05 3.1049468757383096e-05 0.000586194629831561 7.73290041437682e-05 8.846893178751555e-05 5.9099599121604376e-05 0.0006489193950901726 3.41275329133783e-05 2.3271295604724914e-05 6.187451338875466e-06 0.00031130486771217575 2.5340120980963875e-06 0.0016617034276947568
142888353.11620122 81.29492403415381 11927576.55032681 1.3245564085469456e+17 0.7149194420891247 0.0001812435630916443 0.2706901357223278 4.244527557840514e-16 0.0 0.0024165561388861706 9.676696797491596e-05 0.0007396566321980059 9.279510214459377e-07 0.006073643910944156 2.4087121912630937e-06 1.3642368729433501e-05 5.361453132387717e-07 0.001232094751061022 3.1014755568069858e-06 9.96539551777786e-05 3.1049468757383096e-05 0.0005861946298315611 7.73290041437682e-05 8.846893178751555e-05 5.909959912160437e-05 0.0006489193950901726 3.41275329133783e-05 2.327129560472491e-05 6.187451338875466e-06 0.00031130486771217575 2.5340120980963875e-06 0.0016617034276947566
180029911.8612273 81.29145066851095 11927239.399595283 1.3244600999063912e+17 0.7149194420891246 0.00018124356309177203 0.2706901357223277 4.245228066391184e-16 0.0 0.0024165561388862 9.676696797488792e-05 0.0007396566321980017 9.27951021446512e-07 0.006073643910944155 2.408712191263093e-06 1.3642368729433533e-05 5.361453132387718e-07 0.0012320947510610217 3.1014755568069858e-06 9.965395517777862e-05 3.1049468757383096e-05 0.0005861946298315611 7.73290041437682e-05 8.846893178751555e-05 5.9099599121604376e-05 0.0006489193950901726 3.41275329133783e-05 2.327129560472491e-05 6.187451338875466e-06 0.00031130486771217575 2.534012098096387e-06 0.0016617034276947566
226827204.70072806 81.2859625565431 11926704.200870447 1.3243127722138456e+17 0.7149194420891246 0.00018124356309199104 0.27069013572232753 4.246426571864785e-16 0.0 0.0024165561388862504 9.676696797483988e-05 0.0007396566321979945 9.279510214474964e-07 0.006073643910944156 2.4087121912630916e-06 1.3642368729433589e-05 5.361453132387717e-07 0.001232094751061022 3.1014755568069858e-06 9.965395517777862e-05 3.1049468757383096e-05 0.000586194629831561 7.73290041437682e-05 8.846893178751556e-05 5.9099599121604376e-05 0.0006489193950901726 3.41275329133783e-05 2.327129560472491e-05 6.187451338875466e-06 0.0003113048677121758 2.5340120980963875e-06 0.0016617034276947568
285791873.75427014 81.27716667945778 11925854.61240265 1.3240720566703312e+17 0.7149194420891246 0.00018124356309236629 0.27069013572232725 4.248475164384357e-16 0.0 0.0024165561388863363 9.67669679747575e-05 0.0007396566321979822 9.279510214491832e-07 0.006073643910944156 2.4087121912630886e-06 1.3642368729433682e-05 5.361453132387716e-07 0.001232094751061022 3.1014755568069858e-06 9.965395517777862e-05 3.10494687573831e-05 0.0005861946298315611 7.73290041437682e-05 8.846893178751556e-05 5.9099599121604376e-05 0.0006489193950901727 3.41275329133783e-05 2.327129560472491e-05 6.187451338875467e-06 0.00031130486771217575 2.5340120980963875e-06 0.0016617034276947568
360090134.7080754 81.26334142388049 11924505.941715285 1.32369726949826e+17 0.7149194420891244 0.00018124356309300914 0.27069013572232675 4.251972170050437e-16 0.0 0.002416556138886484 9.676696797461634e-05 0.0007396566321979612 9.279510214520728e-07 0.006073643910944156 2.408712191263084e-06 1.3642368729433843e-05 5.361453132387715e-07 0.001232094751061022 3.101475556806986e-06 9.965395517777863e-05 3.1049468757383096e-05 0.0005861946298315611 7.73290041437682e-05 8.846893178751556e-05 5.909959912160438e-05 0.0006489193950901727 3.41275329133783e-05 2.3271295604724914e-05 6.187451338875467e-06 0.00031130486771217575 2.534012098096388e-06 0.0016617034276947568
431456022.1141753 81.2453377579967 11922764.709566602 1.3232088500514933e+17 0.7149194420891243 0.00018124356309390447 0.270690135722326 4.256818527784414e-16 0.0 0.00241655613888669 9.676696797441966e-05 0.0007396566321979318 9.279510214560966e-07 0.006073643910944157 2.4087121912630768e-06 1.364236872943407e-05 5.361453132387713e-07 0.0012320947510610222 3.101475556806986e-06 9.965395517777863e-05 3.10494687573831e-05 0.0005861946298315611 7.732900414376822e-05 8.846893178751557e-05 5.909959912160438e-05 0.0006489193950901727 3.412753291337831e-05 2.3271295604724914e-05 6.187451338875467e-06 0.0003113048677121758 2.534012098096388e-06 0.001661703427694757
484811332.0914939 81.22769182092385 11921049.329129519 1.3227293659697941e+17 0.7149194420891242 0.0001812435630948399 0.27069013572232525 4.2618578236077645e-16 0.0 0.002416556138886905 9.676696797421405e-05 0.0007396566321979011 9.279510214603001e-07 0.006073643910944156 2.40871219126307e-06 1.3642368729434306e-05 5.361453132387712e-07 0.001232094751061022 3.1014755568069866e-06 9.965395517777863e-05 3.1049468757383096e-05 0.0005861946298315612 7.732900414376823e-05 8.846893178751556e-05 5.909959912160439e-05 0.0006489193950901727 3.412753291337831e-05 2.3271295604724914e-05 6.187451338875468e-06 0.00031130486771217586 2.534012098096388e-06 0.0016617034276947573
